n_samples,zero_cross_rate,mean,variance,std,skewness,energy,mean_bandwidth,min_bandwidth,max_bandwidth,variance_bandwidth,std_bandwidth,spectral_entropy,wavelet
32768,0.027013221153846155,-3.9842911064624786e-05,0.01075599080193406,0.10371109295506466,0.2027172072607046,352.45235861558467,962.1139821309166,743.1712034132285,3631.1577121560967,216627.54877464354,465.43264687239497,0.4595447601557362,db27
32768,0.028733473557692308,-0.00018004700541496277,0.01629245231347563,0.127641890903714,0.2144022918242351,533.8721396457404,953.2380994284389,782.569664583728,3131.741221349544,165761.81904989664,407.1385747505346,0.460604367309632,coif16
32768,0.026908052884615386,0.00013405270874500275,0.008912909872046397,0.0944082087111412,0.11526338757434124,292.0588195323944,979.6705656296081,743.8420289793405,4221.982038784443,339951.4255569392,583.0535357554563,0.45479913838962294,db26
32768,0.029657451923076922,-9.232200682163239e-06,0.013698958274406774,0.1170425489914107,0.16600893701079505,448.8874675286934,950.088450796126,794.702590336727,3831.9099721618754,199534.08992734758,446.6923884815451,0.45992011249488474,db35
32768,0.030896935096153846,-7.398612797260284e-05,0.014683956649907008,0.12117737680733565,-0.01687027395002357,481.1640708744526,1065.8376119701163,829.845614793425,4072.568404884575,224877.0643571426,474.21204577397924,0.49442216925239774,db34
32768,0.02987530048076923,4.650559276342392e-05,0.00740339604156162,0.08604298949688824,-0.05517213405033317,242.59455235954374,987.8701842768655,795.1565106242064,4091.219485755981,259353.05711485085,509.2671765535757,0.5122188854666747,db34
32768,0.030934495192307693,-8.488539606332779e-05,0.007821191071142692,0.08843749810540036,0.2527984874548387,256.28502513002604,961.6272752785695,759.2671256458868,3219.235254670314,171538.33245749763,414.1718634305059,0.4938464732291819,db26
32768,0.03338341346153846,-0.00010112766176462173,0.012165615946211223,0.11029785104983335,-0.11204103379745448,398.643238437362,1014.5851287424692,778.844225291392,2699.995872018324,111787.0287822533,334.34567259387893,0.48231553809739497,coif12
32768,0.036508413461538464,0.00022595375776290894,0.014353492882217489,0.11980606362875583,0.04239652183028442,470.3369277380407,1053.5380213140356,805.1704641551715,2963.392890443466,112301.01353342397,335.11343383013457,0.5225127704890138,db38
32768,0.03641075721153846,-0.0001665353775024414,0.019077771165754598,0.13812230509861395,0.03527567665659452,625.1413143482059,1120.478045340903,911.1689410752977,2302.2983979677965,39006.382858942496,197.50033635146673,0.5071698206469567,coif17
32768,0.04172926682692308,9.023398160934448e-05,0.021365300075922574,0.1461687383674176,0.09201246025363144,700.0984196905047,1135.3008381367003,827.2512432629936,3628.542728465832,154554.09047954905,393.1336801643292,0.5565769884756725,db36
32768,0.035975060096153845,0.00018995162099599838,0.02373401357260478,0.15405847452381444,0.06501618053346626,777.7173390695825,1160.0448134733942,887.2585639401258,3561.760018425387,251667.99424317543,501.66522128125985,0.5060172522142417,db34
32768,0.023647836538461538,-0.0003944290801882744,0.03814489645375733,0.19530718484929666,-0.06283841786104803,1249.9370648553595,1056.0902966451847,813.6395576180998,3791.771428437143,207448.01834247142,455.4646181016385,0.34393814777081155,coif17
32768,0.03243689903846154,0.00019141752272844315,0.021430704195157187,0.14639229554576016,0.017404409628863544,702.2425157083198,1065.6397182882095,891.7027880449509,2030.692033085852,42071.0834966208,205.11236797575322,0.4851445275629482,db36
32768,0.031573016826923074,0.00010606274008750916,0.013020450221241413,0.11410718742148285,0.008624082321817014,426.6544814668596,1145.5532054276428,875.9317021889767,3844.773177670646,184198.15974621923,429.1831307801126,0.531339891693059,db36
32768,0.021837439903846154,0.00012967456132173538,0.030628493638871473,0.17500998154068662,-0.17533378544539846,1003.6350305685773,1107.8970280504734,853.5455411736566,4518.539688551926,405330.0727465297,636.6553798928661,0.3465113144856668,db36
32768,0.025142728365384615,-0.00012964382767677307,0.010926879700772645,0.10453171624331366,-0.2871009769377551,358.05254478380084,965.5986412285602,744.5661248214277,4482.811488263769,387652.56671260507,622.6175123722469,0.4779774867781411,db34
32768,0.03025841346153846,-4.413258284330368e-05,0.023221655834246662,0.15238653429436166,-0.217160470838993,760.9272821983323,962.3719856284813,718.7091610977969,4433.197017013075,366377.73551810626,605.2914467577633,0.44636524341086253,db35
32768,0.03250450721153846,-4.783645272254944e-05,0.015408542799851802,0.12413115160930314,0.022973737963946864,504.90720544941723,1074.2752441309187,780.3463996649194,4571.679255264455,576420.4032053702,759.2235528521031,0.42746113939737734,db18
32768,0.03427734375,8.064880967140198e-05,0.01364162921125665,0.11679738529289364,0.15122991997038981,447.0091191250831,1115.589032191716,794.0691455795396,4950.584628017955,685772.6880767846,828.1139342365788,0.49879173174285296,db34
