n_samples,zero_cross_rate,mean,variance,std,skewness,energy,mean_bandwidth,min_bandwidth,max_bandwidth,variance_bandwidth,std_bandwidth,spectral_entropy,wavelet
32768,0.016533954326923075,9.121652692556381e-05,0.008105807801229699,0.09003225978075691,-0.02465165490642017,265.61138267535716,1503.5669113072902,993.5835496667177,5098.807103617845,653455.3398064683,808.365845274569,0.45982438297646017,db38
32768,0.010201322115384616,-0.0002404646947979927,0.00599277213204836,0.07741299717778895,-0.019707695452685147,196.37305197585374,1521.1366077444095,1002.0432048020843,5035.040591546749,427202.9149759189,653.6076154512881,0.4481915502026056,db19
32768,0.018096454326923077,-0.0001538693904876709,0.0084469530520499,0.09190730684798624,0.008326634164798398,276.79053341783583,1407.967482543264,986.9777791738126,3882.691099529755,275141.8399465824,524.53964573384,0.44687976892856635,db26
32768,0.014370492788461538,0.00042531732469797134,0.00784940738697369,0.08859688136144347,0.06485073565469096,257.2153088180348,1401.4692860787316,965.9275600372805,3487.375664793638,170740.65602036414,413.20776374647676,0.45395938861653856,db37
32768,0.014588341346153846,2.7776695787906647e-05,0.008384764355658934,0.09156835892194931,-0.0017179924475964644,274.75198368821293,1538.8370761462468,1041.4186157598574,5051.66233985778,524883.0548455244,724.4881329915104,0.47768043217831224,db26
32768,0.01407001201923077,-0.00021147914230823517,0.009042042482982453,0.09508965497351672,0.005499142856899275,296.29111357964575,1419.6848441806983,977.1270721439229,4623.250587038268,456141.7148319253,675.3826432711498,0.42353506345364655,db28
32768,0.012725360576923077,1.9377097487449646e-05,0.007105547062771413,0.08429440706696627,0.00952417619314139,232.83457845635712,1484.0306917786793,982.2065403453219,5150.991981045546,515124.79569794936,717.7219487363817,0.4236258707115187,db38
32768,0.01954627403846154,7.547438144683838e-05,0.009933119572632654,0.09966503686164298,-0.008357181016821244,325.4886488150805,1434.2070576459798,989.472152360701,5456.700721922421,712780.3114535598,844.2631766537966,0.43769850088147166,db32
32768,0.015564903846153846,7.966160774230957e-05,0.009176135156820031,0.09579214559043989,0.08799980867428804,300.683804763481,1374.6637214298974,972.6093372950596,4864.665567465005,337382.6249669072,580.8464728023295,0.4516846902270329,db31
32768,0.008218149038461539,-2.4330802261829376e-05,0.005707698424779325,0.07554931121313632,0.06619359509521842,187.02988138142973,1574.7565058744362,1062.9629486681436,4994.642148266135,343315.4012242049,585.9312256777282,0.4357663048096093,db36
32768,0.015955528846153845,-0.00019769184291362762,0.00906535047392059,0.09521213406872356,0.0009963948176964772,297.0546849705279,1434.8317619369845,949.2449482215532,5428.917382641471,513069.3292748814,716.2885796066286,0.4445348122288359,db32
32768,0.013461538461538462,0.00012137182056903839,0.007620972897792449,0.08729818381726191,-0.01415771452757865,249.72452262416482,1377.5369285959175,975.2815172302303,4055.0225558107563,198239.034257275,445.24042298209514,0.4566452575827913,db38
32768,0.013258713942307692,3.629922866821289e-05,0.007894784658045495,0.08885260073878251,0.052655713014004096,258.69634685106575,1499.0437354585708,1036.4914383678029,4325.525205824846,392284.39695255016,626.3261107063557,0.4874310167109166,db19
32768,0.01455078125,-0.00022940337657928467,0.00808167327285303,0.08989812719324597,-0.004397033719150145,264.8219942506403,1554.4916751787537,991.8746140810366,5082.38494687992,579605.3470931585,761.318164168673,0.4417325875075262,db19
32768,0.011268028846153846,0.00028717052191495895,0.005401707304446312,0.07349630810079043,0.08507223758123988,177.00584722775966,1684.5283207217312,1014.6486747837326,5032.373964698559,451633.4603060643,672.0367998153556,0.46353790729222477,db19
32768,0.015392127403846155,0.0001763720065355301,0.010544856970646992,0.102688153993764,-0.011285467633931989,345.53489253111184,1430.915761059853,962.5182508839788,4555.589845025085,385500.3025290136,620.8867066776463,0.4616202072650632,db19
32768,0.011673677884615385,-0.0001448625698685646,0.009172964110836583,0.09577559245881272,-0.03727240767335877,300.5803756257519,1443.6565023846008,962.1911756611153,4620.862338591048,448829.9215592733,669.9477006149609,0.45907310972390825,db19
32768,0.008233173076923077,-0.0001864684745669365,0.00650757374896419,0.08066953420569745,-0.023091718128822963,213.2413159655407,1493.543655845181,1022.9008443901131,4829.546544065976,429873.4196665217,655.647328726749,0.45819356097323566,db26
32768,0.015857872596153847,1.4760531485080719e-05,0.010085997265584441,0.10042906584044502,-0.027068710985950428,330.49796553794295,1340.1801009742023,978.7319268367231,4858.740006039154,402748.0375447964,634.6243278860309,0.44867187865144,db21
32768,0.012845552884615384,0.0001821368932723999,0.007526430187766442,0.08675500093808104,-0.008342110717977127,246.62715143337846,1480.6202480627687,958.6606482333976,5214.005724382212,475272.633288666,689.4001982075912,0.4583651894208995,db38
32768,0.013957331730769231,-0.00023303087800741196,0.006864209095406208,0.08285052260188953,0.03934907949500276,224.92818305175751,2110.022926435178,1293.7573091991624,5258.392337374139,674501.2489585049,821.2802499503473,0.4729970805029378,db16
32768,0.016173377403846154,0.0001282971352338791,0.01350186409904907,0.1161975219144069,0.0181065015400876,442.4296221639961,1305.1920184512576,925.0532344253598,4642.4434469242315,354106.17104886094,595.0682070560155,0.4456069370168729,sym19
32768,0.014175180288461538,0.00010043289512395859,0.013735130037118124,0.11719697110897587,0.1401313046734157,450.0730715794489,1287.6334003493264,859.9962407110864,4128.260256990517,354214.93665587483,595.1595892329004,0.3744538623606326,db23
32768,0.017457932692307693,6.272364407777786e-05,0.015484027155784182,0.12443483095895691,0.02127450997887002,507.3807307584211,1229.4440557892588,871.795037209983,4361.564830017086,380802.92603834695,617.0923156532958,0.4348565877754875,db26
32768,0.014378004807692307,0.0001238873228430748,0.014012054135913497,0.1183725227234492,0.0472727161176186,459.14749285113066,1246.3425777363263,876.9673416768709,4742.216939486744,437000.59217048745,661.0602031362101,0.41492030853408013,db37
32768,0.010704627403846154,-0.00044022873044013977,0.012635864911706965,0.11240936309626065,0.026721211613788202,414.0583719089627,1638.0970481770753,884.9854768291469,4770.10861030428,718904.0533652663,847.8820987408959,0.4032633693205647,coif2
32768,0.01767578125,-2.2215768694877625e-05,0.014945883786853402,0.12225335900028843,0.013238795654588128,489.7467360999435,1453.3710233566478,997.6356849398967,4972.243540222658,527142.7915049716,726.045998201885,0.41876533148968154,sym19
32768,0.014227764423076923,0.0005674809217453003,0.011739889876108967,0.10835077238353664,0.007007530974427972,384.7032638899982,1348.9067246191114,944.97281180641,5258.055548102438,579090.81836763,760.9801694969652,0.4401352852375664,db27
32768,0.011388221153846153,-0.00021638814359903336,0.014205613988962935,0.11918730632480513,0.0814852338797249,465.4910935135558,1247.920060502262,910.6257467462755,4518.294473819994,321554.2857177494,567.0575682571827,0.4274178655432465,db30
32768,0.015234375,0.0004618298262357712,0.01290070364826406,0.11358126451252451,0.013451039354403298,422.73724612779915,1262.6187280050488,944.3680774447544,3437.511863992342,209234.45972458413,457.42153395373083,0.4332479212030358,sym14
32768,0.013070913461538462,-0.0004948321729898453,0.012279678977224564,0.11081371294756152,0.012438593143781358,402.38854426145554,1326.3819661338664,895.5069559745143,5318.093741323099,551409.9516033647,742.5698294459348,0.3982019480273367,db33
32768,0.018787560096153847,0.00019016489386558533,0.011178184109740235,0.10572693180897777,0.06079617872024593,366.2879218868911,1876.6311842528198,1050.3792842446908,5327.79183443674,673449.2843950178,820.6395581465823,0.48701343905669003,coif2
32768,0.015362079326923076,-0.00017606094479560852,0.008959180250484571,0.09465294633810704,-0.029051570596545107,293.575434172526,1385.9099355346975,1014.3990778541333,3153.913429232275,147496.33335003315,384.0525137921026,0.44553531304620786,coif13
